"导出细分曲面","Export Subdivision Surface"
"将最后一个 Catmull-Rom 细分修改器导出为 FBX 细分","Export the last Catmull-Rom subdivision modifier as FBX subdivision "
"边缘松散","Loose Edges"
"导出松散边（作为双顶点多边形）","Export loose edges (as two-vertices polygons)"
"添加副法线和切向量，它们与法线一起形成切线空间","Add binormal and tangent vectors, together with normal they form the tangent space "
"三角化面","Triangulate Faces"
"将所有面转换为三角形","Convert all faces to triangles"
"自定义属性","Custom Properties"
"导出自定义属性","Export custom properties"
"添加叶骨","Add Leaf Bones"
"将最后一个骨骼附加到每条链的末尾以指定最后一个骨骼的长度","Append a final bone to the end of each chain to specify last bone length "
"仅变形骨骼","Only Deform Bones"
"仅写入变形骨骼（以及具有变形子骨骼时的非变形骨骼）","Only write deforming bones (and non-deforming ones when they have deforming children)"
"骨架 FBXNode 类型","Armature FBXNode Type"
"用于表示 Blender 的 FBX 类型的节点（对象）","FBX type of node (object) used to represent Blender"
"烘焙动画","Baked Animation"
"导出烘焙的关键帧动画","Export baked keyframe animation"
"为所有骨骼设置关键帧","Key All Bones"
"强制为所有骨骼导出至少一个动画关键点","Force exporting at least one key of animation for all bones "
"NLA 条带","NLA Strips"
"将每个非静音的 NLA 条带导出为单独的 FBX","Export each non-muted NLA strip as a separated FBX"
"所有操作","All Actions"
"将每个动作导出为单独的 FBX","Export each action as a separated FBX"
"评估动画值的频率（以帧为单位）","How often to evaluate animated values (in frames)"
"简化","Simplify"
"简化烘焙值的程度（0.0 为禁用，值越高越简化）","How much to simplify baked values (0.0 to disable, the higher the more simplified)"
"在 FBX 二进制文件中嵌入纹理（仅适用于 \","Embed textures in FBX binary file (only for \"
"批处理模式","Batch Mode"
"批量自订目录","Batch Own Dir"
"为每个导出的文件创建一个目录","Create a dir for each exported file"
"使用元数据","Use Metadata"
"仅限人形动作","Humanoid Actions Only"
"sk 数据","sk data"
"网格名称","mesh names"
"颜色_RGB","color_srgb"
"当没有顶点时创建后备数组","Create fallback arrays for when there are no verts"
"Blender（稳定的 FBX IO）","Blender (stable FBX IO)"
"_","_"
"FBX_Temp","FBX_Temp"
"返回指定单位之间的转换器。","Return a convertor between specified units."
"返回指定单位之间的可迭代转换器。","Return an iterable convertor between specified units."
"将矩阵的列连接成一个单一的平面元组","Concatenate matrix's columns into a single, flat tuple"
"将单个 16 镜头元组转换为有效的 4D Blender 矩阵","Convert a single 16-len tuple into a valid 4D Blender matrix"
"将 array.array 转换为共享相同内存的 np.ndarray","Convert an array.array into an np.ndarray that shares the same memory"
"如果 v1 和 v2 几乎相同，则返回 True。","Return True if v1 and v2 are nearly the same."
"如果可迭代对象 v1 和 v2 几乎相同，则返回 True。","Return True if iterables v1 and v2 are nearly the same."
"使用 foreach_set 设置属性的每个值。","Set every value of an attribute with foreach_set."
"从属性创建 NumPy ndarray。","Create a NumPy ndarray from an attribute."
"辅助类用于减少处理内置 Blender 属性的重复代码。","Helper class to reduce duplicate code for handling built-in Blender attributes."
"检查所提供的属性中是否需要存在该属性。","Check if the attribute is required to exist in the provided attributes."
"获取属性，如果不存在则创建属性，然后设置属性中的每个值。","Get the attribute, creating it if it does not exist, and then set every value in the attribute."
"获取属性，如果存在，则返回包含其数据的 NumPy ndarray，否则返回 None。","Get the attribute and if it exists, return a NumPy ndarray containing its data, otherwise return None."
"返回骨骼的键（模型和NodeAttribute）。","Return bone's keys (Model and NodeAttribute)."
"返回主形状变形器的关键。","Return main shape deformer's key."
"返回形状通道和几何形状键。","Return shape channel and geometry shape keys."
"返回对象的绑定姿势键。","Return object's bindpose key."
"返回骨架的皮肤钥匙。","Return armature's skin key."
"返回骨骼的聚类键。","Return bone's cluster key."
"返回单个动画堆栈键。","Return single anim stack key."
"返回ID的动画图层键。","Return ID's anim layer key."
"返回（stack/layer，ID，fbxprop）曲线节点键。","Return (stack/layer, ID, fbxprop) curve node key."
"返回（stack/layer，ID，fbxprop，item）曲线键。","Return (stack/layer, ID, fbxprop, item) curve key."
,
,
"通用 fbx_layer 到 blen_data 设置器，生成器预计会产生元组 (ble_idx、fbx_idx)。","Generic fbx_layer to blen_data setter, generator is expected to yield tuples (ble_idx, fbx_idx)."
"基础","Basis"
"‘+d+’","' + d + '"
"动作烘焙","Action Bake"
"身体.l","body.l"
"body.r","body.r"
"身体.x","body.x"
"ARP_VWM","ARP_VWM"
"颜色_","color_"
